Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[ug],Biomass_[mg_WetWeight_m-3]
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,104075,Aetideidae,C5,3,0.125,105.3,0.2279,2459.9,18.8,1722.97,0.3927
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,104075,Aetideidae,C6 AF,1,0.125,105.3,0.0760,2530.7,0,1739.3,0.1321
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,196770,Calanus marshallae,C3,1,0.0625,105.3,0.1519,1601.5,0,264.18,0.0401
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,196770,Calanus marshallae,C4,10,0.0625,105.3,1.5195,2087.1,6,613.14,0.9316
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,196770,Calanus marshallae,C5,10,0.0625,105.3,1.5195,2568.3,4,1168.34,1.7753
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,196771,Calanus pacificus,C5,1,0.0625,105.3,0.1519,1875,0,443.81,0.0674
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,104470,Neocalanus cristatus,C2,3,0.0625,105.3,0.4558,1669.8,7.3,288.02,0.1313
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,104470,Neocalanus cristatus,C3,8,0.0625,105.3,1.2156,2728,1.7,1193.68,1.4510
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,104470,Neocalanus cristatus,C4,11,0.0625,105.3,1.6714,4357,3.5,4684.28,7.8294
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,104470,Neocalanus cristatus,C5,87,0.0625,105.3,13.2194,6361.1,4,14134.52,186.8495
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,353708,Neocalanus flemingeri,C4,1,0.0625,105.3,0.1519,2544.3,0,1052.49,0.1599
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,353708,Neocalanus flemingeri,C5,30,0.0625,105.3,4.5584,3483,7.3,2927.4,13.3443
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,196772,Neocalanus plumchrus,C4,20,0.0625,105.3,3.0389,2817,3.6,1303.04,3.9598
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,196772,Neocalanus plumchrus,C5,12,0.0625,105.3,1.8234,3844.7,4.9,3332.91,6.0771
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,104165,Pseudocalanus,C6 AF,2,0.0625,105.3,0.3039,1316.5,7.3,151.02,0.0459
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,196775,Eucalanus bungii,C2,6,0.0625,105.3,0.9117,2005.3,3.1,183.95,0.1677
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,196775,Eucalanus bungii,C3,25,0.0625,105.3,3.7987,2884.9,3.6,571.54,2.1711
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,196775,Eucalanus bungii,C4,9,0.0625,105.3,1.3675,3884.5,4.6,1446.28,1.9778
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,196775,Eucalanus bungii,C6 AF,3,0.0625,105.3,0.4558,5941.9,6.3,5445.44,2.4822
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,196775,Eucalanus bungii,C6 AM,1,0.0625,105.3,0.1519,4609.5,0,2448.66,0.3721
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,196779,Paraeuchaeta elongata,C6 AF,5,1,105.3,0.0475,4336.1,4.9,7010.29,0.3329
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,196779,Paraeuchaeta elongata,C6 AM,4,1,105.3,0.0380,4017,3.9,5456.09,0.2073
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,196779,Paraeuchaeta elongata,C4,2,0.0625,105.3,0.3039,2742,0.6,1575.29,0.4787
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,196779,Paraeuchaeta elongata,C5,7,0.0625,105.3,1.0636,3608.3,5,3867.21,4.1133
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,196784,Metridia pacifica,C5,42,0.03125,105.3,12.7635,1409.8,9.7,260.48,3.3246
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,196784,Metridia pacifica,C6 AF,52,0.03125,105.3,15.8025,2134.3,6.6,918.41,14.5132
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,196782,Heterorhabdus tanneri,C6 AM,1,1,105.3,0.0095,1399.7,0,227.67,0.0022
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,104228,Scaphocalanus,C6 AF,1,0.0625,105.3,0.1519,1899.7,0,0,0.0000
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,349800,Candacia columbiae,C6 AF,2,0.125,105.3,0.1519,3094.2,1.3,2896.42,0.4401
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,349800,Candacia columbiae,C6 AM,1,0.125,105.3,0.0760,2778.2,0,2103.43,0.1598
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,105440,Parasagitta elegans, ,4,1,105.3,0.0380,19546.2,29.6,14710.22,0.5588
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,105416,Eukrohnia hamata, ,42,0.125,105.3,3.1909,11895,23.7,2851.82,9.0998
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,266259,Pseudosagitta scrippsae, ,1,1,105.3,0.0095,13937.5,0,2965.94,0.0282
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,139178,Clione limacina, ,19,1,105.3,0.1804,2954.4,37.1,3612.32,0.6518
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,139178,Clione limacina, ,2,1,105.3,0.0190,7849.5,16.1,26985.79,0.5126
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,140223,Limacina helicina, ,10,1,105.3,0.0950,788.6,7.9,129.54,0.0123
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,140223,Limacina helicina, ,21,1,105.3,0.1994,2171.6,28.6,2835.2,0.5654
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,103367,Oikopleura, ,3,0.0625,105.3,0.4558,2006.9,47.2,1454.36,0.6630
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,254453,Themisto pacifica, ,10,1,105.3,0.0950,3539.2,34.3,2159.47,0.2051
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,254453,Themisto pacifica, ,2,1,105.3,0.0190,5709.5,12.1,6705.18,0.1274
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,428630,Cyphocaris challengeri, ,4,1,105.3,0.0380,3677.1,30.1,1442.13,0.0548
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,106777,Hippolytidae,Zoea,8,1,105.3,0.0760,5326.7,49.6,3029.12,0.2301
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,106789,Pandalidae,Zoea,19,1,105.3,0.1804,5147.3,45.5,3626.25,0.6543
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,148428,Oregoniinae,Zoea,1,1,105.3,0.0095,1101.1,0,0,0.0000
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,148431,Pisinae,Zoea,1,1,105.3,0.0095,1133.1,0,0,0.0000
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,1128,Euphausiacea,Calyptopis,8,0.0625,105.3,1.2156,3114.9,30.4,296.6,0.3605
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,1128,Euphausiacea,Furcilia,7,0.0625,105.3,1.0636,3603,10.7,373.23,0.3970
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,237851,Euphausia pacifica,Juvenile,12,1,105.3,0.1140,14851.8,12.6,45933.59,5.2346
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,237851,Euphausia pacifica,AF,4,1,105.3,0.0380,12658.1,0.6,26937.07,1.0233
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,237851,Euphausia pacifica,AM,10,1,105.3,0.0950,12654.9,11.7,27966.26,2.6559
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,237872,Thysanoessa inspinata,AM,1,1,105.3,0.0095,9791.7,0,17039.54,0.1618
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,127482,Halocyprididae, ,4,0.125,105.3,0.3039,1243.4,3.3,0,0.0000
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,131582,Typhloscolex muelleri, ,1,1,105.3,0.0095,8033.4,0,1078.67,0.0102
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,129715,Tomopteris, ,11,1,105.3,0.1045,11280.7,21.5,11570.42,1.2087
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,1248,Ctenophora, ,1,1,105.3,0.0095,20206.6,0,1140310.88,10.8292
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,135418,Dimophyes arctica,Anterior nectophore,8,1,105.3,0.0760,3001.5,10.2,0,0.0000
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,135418,Dimophyes arctica,Posterior nectophore,2,1,105.3,0.0190,3184.2,42.3,0,0.0000
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,135418,Dimophyes arctica,Anterior nectophore,3,1,105.3,0.0285,6372.8,18.2,0,0.0000
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,1371,Siphonophorae,Bract,1,0.0625,105.3,0.1519,1078.4,0,0,0.0000
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,10194,Actinopterygii,Egg,7,1,105.3,0.0665,2268,14.1,6585.85,0.4378
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,10194,Actinopterygii,Larvae,53,0.5,105.3,1.0066,5876.8,12.3,1052.09,1.0591
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,254510,Ammodytes hexapterus,Juvenile,1,1,105.3,0.0095,17766.3,0,0,0.0000
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,117849,Aglantha digitale, ,5,1,105.3,0.0475,11133.6,45.9,25455.03,1.2087
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,117333,Bougainvillia superciliaris, ,1,1,105.3,0.0095,2379.3,0,2435.88,0.0231
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,103413,Oikopleura labradoriensis, ,21,0.0625,105.3,3.1909,1991.9,28.9,1264.38,4.0345
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,101417,Hyperiidae, ,1,1,105.3,0.0095,6400,0,0,0.0000
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,106782,Crangonidae,Zoea,1,1,105.3,0.0095,1821.4,0,0,0.0000
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,3,60,40,137215,Doliolidae,Nurse,1,1,105.3,0.0095,12651.6,0,6990.8,0.0664
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,196770,Calanus marshallae,C3,3,0.0078125,96.6,3.9752,1571.3,3.7,249.62,0.9923
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,196770,Calanus marshallae,C4,5,0.0078125,96.6,6.6253,2297.8,13.4,861.3,5.7063
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,196770,Calanus marshallae,C5,2,0.0078125,96.6,2.6501,2696.3,2.1,1355.31,3.5917
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,196770,Calanus marshallae,C6 AF,1,0.125,96.6,0.0828,2839.3,0,1592.58,0.1319
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,104470,Neocalanus cristatus,C5,18,0.0078125,96.6,23.8509,6635,4.2,15987.14,381.3082
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,353708,Neocalanus flemingeri,C4,1,0.0078125,96.6,1.3251,2420.2,0,896.76,1.1882
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,353708,Neocalanus flemingeri,C5,2,0.0078125,96.6,2.6501,3289.9,12.1,2458.77,6.5160
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,196772,Neocalanus plumchrus,C3,4,0.0078125,96.6,5.3002,1862.5,6.8,377.48,2.0007
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,196772,Neocalanus plumchrus,C4,36,0.0078125,96.6,47.7019,2764.2,6.5,1241.35,59.2149
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,196772,Neocalanus plumchrus,C5,46,0.0078125,96.6,60.9524,3727.7,4.5,3034.64,184.9685
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,196775,Eucalanus bungii,C2,6,0.0078125,96.6,7.9503,2039.9,2.8,193.92,1.5417
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,196775,Eucalanus bungii,C3,25,0.0078125,96.6,33.1263,2853.9,4.1,553.27,18.3279
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,196775,Eucalanus bungii,C4,7,0.0078125,96.6,9.2754,3962.9,7.1,1550.79,14.3842
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,196775,Eucalanus bungii,C6 AF,2,0.125,96.6,0.1656,6858.8,0.8,8439.62,1.3979
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,196779,Paraeuchaeta elongata,C6 AF,1,0.25,96.6,0.0414,4864.2,0,10106.42,0.4185
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,196779,Paraeuchaeta elongata,C6 AM,1,0.25,96.6,0.0414,4212,0,6336.5,0.2624
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,196779,Paraeuchaeta elongata,C4,1,0.125,96.6,0.0828,2656.3,0,1420.91,0.1177
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,196779,Paraeuchaeta elongata,C5,7,0.125,96.6,0.5797,3782.8,3.4,4488.03,2.6018
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,196784,Metridia pacifica,C5,7,0.0078125,96.6,9.2754,1518.8,7.4,322.99,2.9958
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,196784,Metridia pacifica,C6 AF,7,0.0078125,96.6,9.2754,2145.1,11.5,951.87,8.8289
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,349800,Candacia columbiae,C4,1,0.125,96.6,0.0828,1516.5,0,348.94,0.0289
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,349800,Candacia columbiae,C6 AF,1,0.125,96.6,0.0828,2462.5,0,1470.52,0.1218
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,105440,Parasagitta elegans, ,17,1,96.6,0.1760,18851.4,23.6,12869.25,2.2648
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,105416,Eukrohnia hamata, ,26,0.25,96.6,1.0766,13423,19.3,4130.05,4.4464
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,139178,Clione limacina, ,15,0.25,96.6,0.6211,3359.8,60,5958.31,3.7008
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,139178,Clione limacina, ,1,1,96.6,0.0104,10944,0,55221.23,0.5716
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,140223,Limacina helicina, ,20,0.25,96.6,0.8282,1052.8,20.8,326.08,0.2700
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,140223,Limacina helicina, ,19,0.25,96.6,0.7867,2180.7,23.3,2729.9,2.1477
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,103367,Oikopleura, ,4,0.0078125,96.6,5.3002,2094.7,46.8,1669.7,8.8497
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,254453,Themisto pacifica, ,13,0.25,96.6,0.5383,3306.2,35.3,1864.01,1.0034
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,254453,Themisto pacifica, ,2,1,96.6,0.0207,6286.5,4,8666.92,0.1794
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,106777,Hippolytidae,Zoea,3,0.25,96.6,0.1242,3207.1,14.4,519.1,0.0645
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,106789,Pandalidae,Zoea,4,0.25,96.6,0.1656,4886,40,2694.12,0.4462
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,106738,Paguridae,Zoea,2,0.25,96.6,0.0828,1575.9,12.5,1532.47,0.1269
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,106782,Crangonidae,Zoea,1,0.5,96.6,0.0207,5107.1,0,7622.96,0.1578
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,1128,Euphausiacea,Calyptopis,8,0.0078125,96.6,10.6004,2760.1,8.5,204.75,2.1704
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,1128,Euphausiacea,Furcilia,15,0.0078125,96.6,19.8758,3733.3,15,410.24,8.1538
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,237851,Euphausia pacifica,Juvenile,8,0.5,96.6,0.1656,12748.8,9,28114.05,4.6566
SKQ202006,Multinet,0.5,Oblique,500,2020-05-04T22:09:00-0800,2020-05-04T22:55:00-0800,-148.3558,58.6824,279,GAK09,4,40,20,237851,Euphausia pacifica,AF,24,0.5,96.6,0.4969,12939.2,6.9,29221.42,14.5200
